,MAL_ID,Name,Score,Genres,sypnopsis,Japanese name,poster_url
196,3060,Dallos,5.97,"Action, Sci-Fi, Mecha","he end of the 21st century, Earth had to confront the problem of population increases combined with shortages in resources. Development of the Moon was seen as the way to solve the situation. The Moon's mineral resources reinvigorated the Earth and brought prosperity. However, the achievement of that vision proved painful for those who'd left their home world to settle on the Moon. One of Man's greatest dreams has become a nightmare for those who have been forced to live it out. Shun Nonomura doesn't realize it, but he's about to discover a weapon—one that can overthrow the oppressive Monopolice and bring freedom to the lunar colonists. The growing resistance movement is quick to adopt it, along with its creator, into their ranks as they rally around the mysterious alien monument known as Dallos... (Source: AniDB)",ダロス,https://image.tmdb.org/t/p/w500/g5yf3zDfGbUKwlH8PAyEEg9CfbH.jpg
197,4688,Minna Agechau♡,5.83,"Comedy, Ecchi, Romance","autiful day Rokurou, a student, was to masturbate when a beautiful girl knocks on his door: You need a virgin? And so begins the story. Rokurou did not know what it was that this beautiful girl was a millionaire family.",みんなあげちゃう♡,https://image.tmdb.org/t/p/w500/lwSmzeqUhExjRtUYPPjPgD4AZ2h.jpg
198,756,School Days ONA,5.96,"Romance, School, Drama","The story is about a love triangle between the male protagonist Makoto, and the two heroines Kotonoha and Sekai. Makoto develops a love interest in Kotonoha, a girl in the same year but different class. Although they both take the same train to school, she is unaware of his existence. His classmate, Sekai, manages to put the two together despite holding strong feelings towards Makoto. (Source: ANN)",スクールデイズ,https://image.tmdb.org/t/p/w500/AnY1N1DRuDCyr0Db9InKhWfQzum.jpg
199,2293,Kyoushoku Soukou Guyver,6.26,"Action, Sci-Fi, Horror, Super Power","The plot of this OVA is a rough adaptation of the first four chapters of the Guyver manga. It covers the same basic elements of these chapters; Genesis of the guyver, Fight with Vamore, Fight with Guyver 2 and the introduction of Guyver 3. Main differences are the exclusion of Tetsuro and his replacement by Mizuki, The replacement of Lisker with a female Agent ""Valcuria"", and thus a female Guyver 2. There is also a look at Sho's psychology of how he deals with his situation including a very harsh moment where his friends are assassinated in cold blood. One night, high school student Sho Fukamachi discovers a mysterious metal object. Then in a blinding flash of light, Sho finds that he has accidentally fused with the Guyver, a mecha of mysterious alien design. Now, to save his girlfriend, Mizuki Segawa, along with the entire world, Sho must become the Guyver to fight the Chronos Corporation and their biocreatures, called Zoanoids, who are hell-bent on world domination. (Source: Wikipedia)",強殖装甲ガイバー,https://image.tmdb.org/t/p/w500/g5gCSa8YpQeiG7aO6O2poDvEvxh.jpg
200,31964,Boku no Hero Academia,8.11,"Action, Comedy, School, Shounen, Super Power","The appearance of ""quirks,"" newly discovered super powers, has been steadily increasing over the years, with 80 percent of humanity possessing various abilities from manipulation of elements to shapeshifting. This leaves the remainder of the world completely powerless, and Izuku Midoriya is one such individual. Since he was a child, the ambitious middle schooler has wanted nothing more than to be a hero. Izuku's unfair fate leaves him admiring heroes and taking notes on them whenever he can. But it seems that his persistence has borne some fruit: Izuku meets the number one hero and his personal idol, All Might. All Might's quirk is a unique ability that can be inherited, and he has chosen Izuku to be his successor! Enduring many months of grueling training, Izuku enrolls in UA High, a prestigious high school famous for its excellent hero training program, and this year's freshmen look especially promising. With his bizarre but talented classmates and the looming threat of a villainous organization, Izuku will soon learn what it really means to be a hero.",僕のヒーローアカデミア,https://image.tmdb.org/t/p/w500/jzP5rPwwNqUGERlrUzKKljfyulf.jpg
201,1824,Hadashi no Gen,7.79,"Drama, Historical","It's the summer of 1945. 3 years have elapsed since the war between Japan and USA began. Gen is a young boy living a struggling yet satisfying life in the city of Hiroshima, that has been strangely spared by the bombing taken in almost every other Japanese City. Food is scarce, and Gen's family is suffering from severe malnutrition, which endangers his pregnant mother. There isn't much spare time as Gen and his little brother Shinji help their father and mother at work and try to make sure their family survives the tough times. Little do they know, what the Americans have in store for the city of Hiroshima and as of the 6th of August 1945, their lives are about to change dramatically. (Source: ANN)",はだしのゲン,https://image.tmdb.org/t/p/w500/mpXCPdjsHdZU0Uy4PnvkaUYD9oA.jpg
202,40111,Nezha Zhi Mo Tong Jiang Shi,7.66,"Action, Comedy, Historical, Drama, Fantasy","oung boy, Nezha, is birthed from a heavenly pearl by the Primeval Lord of Heaven. Born with unique powers, Nezha finds himself as an outcast who is hated and feared. Destined by prophecy to bring destruction to the world, the young boy must choose between good and evil in order to break the shackles of fate and become the hero. (Source: Well Go USA Entertainment)",哪吒之魔童降世,https://image.tmdb.org/t/p/w500/vhnxaQel1CwfcwLtCkTNpSdjte1.jpg
203,1342,Violence Jack: Jigoku Gai-hen,5.55,"Action, Drama, Horror","The World as we know it has been torn apart shattered by a series of natural disasters that have turned civilization into a brutish nightmare of survival and has left whole cities buried beneath the Earth. It's now a lethal and chaotic place, a place where only the strongest and most savage remain alive. The strongest of them all is a giant warrior known as Violence Jack… Violence Jack tries to avert a civil war brewing among the wretched inhabitants of a subterranean metropolis called Evil Town. Based on a character created by manga horror specialist, Go Nagai. (Source: AniDB)",バイオレンス ジャック 〜地獄街編〜,https://image.tmdb.org/t/p/w500/yfBmglmUZ0gOLTekgcsxMKVkxXC.jpg
204,5205,Kara no Kyoukai 7: Satsujin Kousatsu (Go),8.44,"Action, Mystery, Supernatural, Romance, Thriller","In February 1999, a string of murders has Shiki Ryougi and Mikiya Kokutou on edge. These crimes share a disturbing resemblance to a similar set of homicides from 1995, when Shiki and Mikiya first met, and awaken a dark, murderous desire that has laid dormant within Shiki's soul ever since then. With Shiki under suspicion due to her involvement in the past killings and supposed resemblance to the killer, she and Mikiya set out to find the true perpetrator. In the midst of their separate investigations, Mikiya grows increasingly concerned with Shiki's well-being and hurries to find the one responsible in order to protect Shiki from her own impulses. With the lead he receives from his cousin, police investigator Daisuke Akimi, Mikiya is led into the underbelly of Mifune City, as the salvation of Shiki's soul lies in his determination to prove her innocence once and for all.",劇場版 空の境界 the Garden of sinners 第七章『殺人考察（後）』,https://image.tmdb.org/t/p/w500/kiOc87AV2sDlZomxKQtJrvHETiZ.jpg
205,2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,6.57,"Action, Adventure, Comedy, Fantasy, Shounen","The human world has been attacked by an unknown force. Using poisoned thorns, it has put all humans to sleep. Agumon, Gaomon and Lalamon are the only ones left to defeat this enemy. Guided by Rhythm, a young girl they saved, they learn that their enemy is called Argomon. But what can the three digimon do, when they can't even evolve. (Source: ANN)",デジモンセイバーズ THE MOVIE 究極パワー！バーストモード発動！！,https://image.tmdb.org/t/p/w500/781QINMWb4Rv30t9wvzUkJclo92.jpg
206,36125,Uchiage Hanabi,7.59,Music,"Official music video for Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka? 's ending theme Uchiage Hanabi by DAOKO x Kenshi Yonezu.",打上花火,https://image.tmdb.org/t/p/w500/3ERy54RRvWAvJcZchiZiib2yaS5.jpg
207,2722,Crusher Joe,6.83,"Action, Sci-Fi, Adventure, Space","Crushers: intergalactic Jacks-of-All-Trades who will take on any assignment for the right price. Crusher Joe heads a small team of these outer space troubleshooters that includes the cyborg Talos, the beautiful Alfin, and the obligatory kid sidekick Ricky. A routine assignment escorting a cryogenically frozen heiress to a medical facility goes awry when the girl goes missing and Joe and his team are left holding the bag. It seems space pirates are trying to play the Crushers for patsies, but Joe doesn’t take kindly to the setup and tracks the pirates to their home world. The four heroes not only have to rescue their human cargo but take down the pirates in the process, which involves a heck of a lot of space dogfights, explosions, and good old-fashioned hand-to-hand combat. (Source: AniDB)",クラッシャージョウ,https://image.tmdb.org/t/p/w500/rmIvh9qWorbwDDEozCVUrZks3CM.jpg
208,9801,Hustle!! Tokitama-kun,4.38,Dementia,"Director's description: ""I want to show you a world that you have never seen."" I think this is something that all computer graphics producers strive for. What to create?! How do you create it with computer graphics? The skill of drawing does not change that much when performed on a computer instead of paper. This work is a mixture of traditional cel-based animation, 3-D animation and 2-D computer graphics techniques, each with its own history and production standards. My theme for this production was ""The Transformation of Time and Space."" I used ToonShader and hand drawn animation to achieve the desired effect. I think that I have succeeded in creating a world that you have never seen. (Source: plaza.bunka.go.jp)",ハッスル!! とき玉くん,https://image.tmdb.org/t/p/w500/6GR9jk9cvj7ZlXtKOACKIAcy6gx.jpg
209,39565,Boku no Hero Academia the Movie 2: Heroes:Rising,8.08,"Action, Super Power, Shounen","Izuku ""Deku'' Midoriya and his fellow students in Class 1-A of UA High's hero course have been chosen to participate in a safety program on Nabu Island. To further improve their skills and gain experience in more ordinary heroics, the students aid the kind citizens with small services and everyday chores. With the low crime rate in the quiet community, all seems well and good, but the rise of a new villain threatens to put the students' courage to the test and challenge their capabilities as heroes. A merciless villain by the name of Nine is in search of a certain ""quirk"" needed to fulfill his diabolical plan—creating a society where only those with the strongest quirks reign supreme. As his attack on Nabu Island endangers the lives of the residents, securing the citizens becomes the first priority for Class 1-A; defeating Nine along with his wicked accomplices is also imperative. A straightforward strategy is formulated until a young boy named Katsuma Shimano, whom Deku had befriended, suddenly requires particular protection. Concerned for the boy's wellbeing, Deku and his classmates must now devise a plan to ensure Katsuma's safety at all costs. With Nine wreaking havoc to find the catalyst for his ill-intended schemes and the heroes desperate to defend Katsuma from harm, will Deku and his friends be able to come out victorious, or will they find themselves unable to escape a hopeless situation?",僕のヒーローアカデミア THE MOVIE　ヒーローズ：ライジング,https://image.tmdb.org/t/p/w500/zGVbrulkupqpbwgiNedkJPyQum4.jpg
