,user_id,anime_id,rating,watching_status,watched_episodes
94584697,305602,180,10,2,13
53708988,174154,31043,9,2,12
69815940,225884,21855,9,2,5
20169711,65163,1033,10,2,1
31091609,100768,32615,7,2,12
26672486,86435,25681,7,2,12
71715969,232070,31181,8,2,12
78043610,252596,8768,8,2,1
33133739,107334,10012,9,2,12
80302377,260069,4198,6,2,46
107682941,348383,4793,6,2,1
74123343,239979,15775,8,2,2
1837231,6243,10155,6,2,13
6305174,20718,1535,10,2,37
68868089,222784,1120,6,2,1
107185517,346758,5205,4,2,1
87633397,283326,512,9,2,1
22080304,71451,1535,8,2,37
32412782,105168,20903,6,2,1
74954517,242689,8525,7,2,12
20032143,64746,9253,10,2,24
15717400,50985,23273,6,2,22
79475442,257369,40082,6,2,1
23338837,75550,28979,6,2,12
21359999,69090,355,8,2,24
90891502,293689,28121,8,2,13
32069249,103998,32182,8,2,12
86624215,280053,10711,8,2,12
21228308,68660,29941,6,2,11
58148853,188600,10155,7,2,13
31536287,102273,2356,8,2,1
90817088,293441,889,9,2,12
46609296,151211,114,8,2,26
17033026,55170,30,10,2,26
55371811,179671,12115,8,2,1
38212495,124105,36517,8,2,1
73121490,236672,4654,8,2,24
5639730,18505,37430,7,2,24
51689194,167654,12137,6,2,1
29117808,94350,9253,10,2,24
84463518,273277,1313,7,2,50
91244287,294822,431,9,2,1
87226513,281995,32182,8,2,12
5113176,16844,527,2,2,276
1953882,6632,10155,8,2,13
81670075,264396,35851,10,2,1
68738025,222356,23281,8,2,11
17109075,55478,31181,8,2,12
80565435,260847,1535,10,2,37
74072187,239827,10620,6,2,26
77964501,252385,527,9,2,276
89643829,289746,23273,8,2,22
11252707,36640,11783,10,2,13
102677122,331878,31964,10,2,13
72071558,233262,28825,8,2,12
31591752,102466,11783,6,2,13
7632618,24990,33983,7,2,13
10636506,34626,10715,8,2,1
101590985,328195,10755,6,2,1
2161382,7283,431,7,2,1
40446032,131248,21855,8,2,5
90382061,292070,23273,10,2,22
3634346,12043,25835,7,4,12
31614592,102538,14289,8,2,13
81233145,263051,4106,8,2,1
80918615,262017,17777,7,2,12
102585542,331523,25015,2,4,1
34438768,111697,8525,8,2,12
105718906,341724,357,7,2,0
97661978,315617,23285,6,2,1
67136110,217288,37999,9,2,12
8060773,26320,31043,10,2,12
62571822,202730,14227,9,2,13
28586654,92644,325,9,2,25
31926487,103515,1140,6,2,1
102598230,331573,191,9,2,1
85569528,276780,8709,5,2,1
99622830,321859,31964,9,2,13
12479721,40565,512,7,2,1
26960375,87380,31181,8,2,12
63913131,207044,66,8,2,26
16944590,54897,2403,7,2,12
67574647,218655,22547,8,2,13
8395706,27422,14353,8,2,1
27609105,89488,4107,8,2,1
41122532,133347,31636,7,2,12
74854326,242353,28121,9,2,13
98898283,319555,37520,8,2,24
85126948,275419,27989,8,2,13
89603796,289629,8768,8,2,1
35928075,116638,481,9,2,224
77947615,252337,527,9,2,276
23555755,76257,14227,9,2,13
40795755,132307,2144,8,2,1
97293549,314412,14407,7,2,1
31674666,102724,9253,10,2,24
542328,1783,31405,4,2,12
25917755,84066,9221,4,2,1
15063759,48894,11981,9,2,1
32154500,104314,6211,9,2,11
100909696,325979,20,7,2,220
20205757,65285,2948,6,2,1
17204496,55792,357,7,2,8
54324424,176181,1575,10,2,25
98315563,317624,1363,7,2,1
16218680,52631,6547,9,2,13
14399725,46749,9253,9,2,24
103194133,333455,2899,9,2,1
1723764,5872,11981,10,2,1
96657368,312302,1287,8,2,1
25538682,82840,37105,7,2,12
60418857,195782,36873,9,2,10
8132744,26549,41168,8,2,1
7933313,25912,25835,10,2,24
56486781,183205,481,3,2,224
26079997,84576,25835,10,2,24
50336817,163223,1944,6,2,6
68722533,222302,31964,7,2,13
99983290,323035,37999,6,2,12
65222932,211082,6288,8,2,1
16673000,54011,1571,7,2,25
60209482,195126,39565,9,2,1
82646757,267672,5228,7,2,1
42477885,137705,39565,9,2,1
25746324,83469,25859,7,2,13
67382719,218067,10408,5,2,1
75872445,245709,801,8,2,26
67852100,219492,6895,8,2,12
14429321,46857,1575,9,2,25
74755325,242028,889,10,2,12
22310180,72209,21855,6,2,5
65635806,212421,624,7,2,12
15027676,48789,2890,8,2,1
50886293,164973,39587,8,2,13
104767976,338589,31043,10,2,12
103616382,334923,25835,9,2,24
43966949,142675,665,2,2,7
93740763,302857,15039,7,2,1
77183397,250016,2167,7,4,12
64307747,208259,20,10,2,220
28984243,93961,1535,7,2,37
47343329,153663,28891,8,2,25
74083040,239854,3503,7,2,12
53446073,173325,33489,8,2,25
106115992,343093,4654,7,2,24
64516479,208837,2034,7,2,24
103991735,336197,22961,8,2,1
75494264,244431,14131,8,2,12
102283652,330502,23423,5,4,1
48938863,158765,1575,10,2,25
20623214,66706,1301,7,2,1
25165326,81670,250,7,3,75
36091522,117175,32182,6,2,12
82639719,267651,1369,5,2,1
13159226,42789,1033,8,6,0
57004359,184963,6211,7,2,11
52459462,170137,14227,7,2,13
18653264,60386,14741,9,2,12
11050221,35965,15227,10,2,1
70392131,227822,28891,8,2,25
1930609,6554,1374,4,2,26
72101208,233352,6211,7,2,11
7652255,25059,33969,8,2,20
108063828,349648,97,4,4,4
51817209,168063,861,10,2,24
58186459,188717,8129,9,2,11
108208730,350112,2963,8,2,13
76752079,248635,6964,6,2,1
53036588,172023,11887,9,2,13
9999425,32600,40052,6,2,23
13466352,43753,38408,8,2,25
93860101,303296,881,1,2,1
60102551,194777,36903,7,2,12
36225566,117616,11887,9,2,13
33693454,109220,2026,5,2,52
101001655,326293,20,8,2,220
90156321,291338,4107,8,2,1
62382849,202098,31964,7,2,13
62527043,202585,180,7,2,13
90170728,291392,6547,9,2,13
66391330,214876,34541,6,2,1
46913107,152194,20,10,1,150
54459555,176620,30778,8,2,1
12289779,39920,249,10,2,167
102175923,330171,5719,8,2,2
15826191,51385,369,7,2,12
17463771,56683,27387,2,2,1
53471105,173408,14227,8,2,13
54543755,176901,1571,6,2,25
42835888,138917,28121,7,2,13
23594046,76399,249,4,2,167
1331080,4603,34096,9,2,12
42668972,138373,34096,8,2,12
49122133,159335,10620,10,2,26
52019507,168736,9253,8,2,24
9181897,29977,10620,8,2,26
101488367,327893,1033,8,2,1
107185343,346758,2994,7,2,2
28639664,92823,2581,9,3,1
75492262,244429,11783,6,2,13
15257125,49535,6547,10,2,13
73095858,236594,355,8,2,24
36169938,117434,12875,8,2,39
59847175,193972,3269,7,2,1
42019548,136194,28825,6,2,12
67185465,217459,1506,8,2,1
20676766,66908,37055,8,2,1
2221786,7473,12679,8,2,13
62509201,202518,437,6,2,1
14431165,46865,31964,8,2,13
60513025,196135,1177,6,2,4
82005404,265504,1313,6,2,50
66264545,214485,31964,8,2,13
9295699,30355,114,7,2,26
87404091,282599,1254,8,2,114
39472908,128220,3503,7,2,12
29943588,97041,101,8,2,13
59218357,191938,7597,4,2,1
32883129,106668,4654,10,2,24
19610965,63382,6547,8,2,13
48827590,158431,513,7,2,1
972124,3308,408,8,2,1
42763018,138658,8525,9,2,12
77875740,252101,1535,4,2,37
1054104,3600,4793,9,2,1
61720909,199950,1575,9,2,25
61415119,198948,1535,8,2,37
64867469,209968,355,8,2,24
89129606,287982,23673,9,2,12
34691736,112577,35678,7,2,1
32536184,105583,31964,6,2,13
99383790,321183,10793,8,2,22
95842710,309723,10620,7,2,26
16522113,53531,34540,7,2,1
24000282,77835,34541,7,2,1
101253322,327146,23673,7,2,12
53945873,174907,16904,8,2,1
103786530,335485,2890,8,2,1
15845961,51441,14227,7,2,13
1746776,5957,30485,4,2,12
54713143,177479,27989,8,2,13
89323191,288675,16353,7,2,13
99310245,320924,191,8,6,0
86694966,280284,28121,9,2,13
26572298,86113,967,8,2,109
13685679,44492,33489,7,2,25
73898765,239273,14741,8,2,12
71079138,230044,10408,9,2,1
25512434,82738,36517,7,2,1
18263231,59130,8525,9,2,12
67657892,218929,6547,9,2,13
28159216,91207,36259,7,2,26
80503962,260671,512,8,2,1
67027543,216931,30,10,2,26
103282543,333779,28825,7,2,12
104416740,337500,19573,6,2,1
14971330,48615,54,5,2,1
70390125,227815,6547,10,2,13
68236567,220765,37520,8,2,24
14020967,45553,23273,6,2,22
84459450,273269,166,7,2,26
56207185,182351,17187,8,2,1
60629866,196488,15227,10,2,1
17703057,57445,35608,7,2,1
76793964,248779,2514,7,2,1
90387451,292087,10711,6,2,12
2563284,8598,6547,9,2,13
59349924,192345,30,9,2,26
13699831,44540,32182,7,2,12
107067607,346358,13601,8,2,22
34981637,113519,12413,5,2,12
108712848,351713,2034,9,2,24
55280035,179388,20,7,2,220
29999657,97255,1361,7,2,1
72296771,233991,512,8,2,1
33326507,107941,1887,10,2,24
49655180,161065,9253,10,2,24
41983961,136076,2961,6,2,1
59987781,194421,14407,6,2,1
85373986,276179,437,7,2,1
27337901,88580,37999,8,2,12
36798347,119497,2403,5,2,12
16897279,54717,6927,8,2,1
18707544,60556,530,6,2,46
82387591,266790,6774,8,2,11
10855623,35348,2199,4,2,1
32868335,106621,9367,8,2,12
38233242,124170,25519,6,2,12
8257480,26948,20583,8,2,25
65909325,213336,13411,8,2,1
11316545,36834,408,7,2,1
66506681,215268,37055,8,2,1
59393900,192452,28121,9,2,13
23687630,76712,9367,5,2,12
4680488,15467,1535,7,2,37
37252492,121041,31405,5,2,12
3708152,12278,10408,8,2,1
40316115,130824,5287,6,2,53
13578113,44128,13601,8,2,22
31210950,101161,967,6,4,1
11753231,38218,36873,5,2,10
84570542,273620,2218,4,2,1
53587381,173736,6547,6,6,7
78640045,254612,6547,7,2,13
70898301,229478,10521,7,2,13
75902005,245816,38408,10,2,25
34782610,112856,40052,9,2,23
83066453,268923,31964,10,2,13
108579472,351277,35678,7,2,1
8186908,26692,20,5,2,220
73285372,237216,79,8,2,24
78282426,253370,460,8,2,1
67864673,219540,25859,5,4,3
27400508,88782,37349,10,2,12
84763476,274281,31405,9,3,2
79185717,256419,76,7,2,13
69424587,224533,17549,7,2,12
29706886,96272,1120,9,2,1
33237940,107650,2598,3,4,11
87917487,284143,31043,3,2,12
86666404,280201,431,10,2,1
10609493,34549,37055,8,2,1
69538398,224843,41168,9,2,1
97931249,316399,36286,8,2,1
12051818,39168,37999,6,2,12
53317048,172912,12671,8,2,1
38857064,126212,437,9,2,1
17325574,56205,10408,7,2,1
54670249,177337,31580,6,2,13
55882967,181386,36548,7,2,12
67009052,216875,23273,10,2,22
75647406,244940,36903,9,2,12
84836349,274522,2514,9,2,1
72862956,235795,13601,8,2,22
10724645,34904,15911,8,2,12
67778956,219308,13601,10,2,22
13700348,44541,6774,8,2,11
40261146,130682,8150,6,2,1
104774669,338611,32491,10,2,4
42548949,137953,11979,10,2,1
80891147,261924,14289,6,2,13
20809027,67383,2034,9,2,24
37831226,122816,23273,6,2,22
36291632,117858,25157,6,2,12
98709328,318956,28623,7,2,12
71883232,232638,31580,8,2,13
60649030,196562,20583,8,2,25
76058196,246351,33836,6,2,12
73373405,237492,30,10,2,26
106869637,345677,32182,9,2,12
30408877,98542,28121,7,2,13
108009474,349473,8129,9,2,11
65099080,210692,101,8,2,13
14003518,45478,530,8,2,46
2088084,7050,20583,10,2,25
37680768,122360,6288,4,2,1
46899063,152155,801,8,2,26
50594619,164057,14741,7,2,12
60506362,196106,384,6,2,13
47504089,154228,8525,8,2,12
91926053,296962,9253,10,2,24
105096634,339695,31636,8,2,12
55351223,179609,10793,9,2,22
37702868,122413,889,9,2,12
9259626,30254,1575,10,2,25
61309637,198616,20,8,2,220
92562976,298969,14741,8,2,12
51140999,165725,896,8,2,1
87131949,281694,12695,6,2,2
64353805,208355,25879,10,2,13
49698512,161212,1,7,2,26
102203255,330255,2167,8,2,23
80806885,261670,2963,6,4,9
93107280,300788,2390,7,2,100
38919030,126424,11887,8,2,13
48277814,156680,6895,9,2,12
38218884,124123,28623,7,2,12
68745540,222380,31988,7,2,13
35387818,114857,1140,9,2,1
55511244,180177,355,9,2,24
108693542,351639,1676,7,2,13
67768540,219284,11981,5,2,1
46819134,151884,37779,10,2,12
29484253,95524,10793,7,2,22
93748492,302883,756,6,2,1
25407785,82390,10620,7,2,26
90522278,292501,1,10,2,26
10541281,34344,1535,7,2,37
98038908,316727,896,7,2,1
53117963,172265,10075,6,2,1
45108551,146377,6547,6,2,13
90675954,292958,13055,7,2,2
61512746,199237,474,5,2,4
63091604,204464,66,7,1,2
94389544,304990,76,10,2,13
19153226,61940,11771,8,2,25
74613608,241582,18671,10,2,12
53092483,172204,38408,9,2,25
70117559,226932,15335,10,2,1
66038177,213738,513,9,2,1
54844943,177891,540,7,2,6
38652846,125536,2899,9,2,1
93208097,301123,512,8,2,1
72818178,235663,2451,3,2,31
50838620,164833,9834,6,2,13
16550798,53632,28121,9,2,13
80511237,260698,13667,8,2,1
100660024,325224,974,7,2,1
95561453,308849,2167,9,2,23
52894325,171585,5205,8,2,1
70998183,229816,31043,10,2,12
17397530,56442,11981,8,2,1
41185551,133540,449,8,2,1
90126557,291236,756,8,2,1
90182475,291422,13601,8,2,22
790238,2649,37349,6,2,12
13064530,42501,37779,9,2,12
107110350,346499,6288,9,2,1
96941371,313184,5630,6,2,11
21357180,69078,861,7,3,3
67394631,218115,31964,9,2,13
91850966,296735,1887,8,2,24
82075005,265725,6637,7,2,1
69061268,223393,901,4,2,1
107468593,347677,19163,5,2,10
43522026,141174,2961,10,2,1
86133924,278473,1177,5,2,4
68231248,220742,9926,7,2,12
100812798,325679,1887,7,2,24
27091946,87766,79,8,2,24
108724328,351741,861,10,2,24
13626705,44277,37430,7,2,24
45672523,148119,20,7,2,220
30687877,99449,38408,7,2,25
57410928,186267,20,8,2,220
22015647,71259,37349,6,2,12
42613760,138185,15911,7,1,7
19841090,64074,2963,6,2,13
14352852,46594,1,8,2,26
100230490,323805,2034,9,2,24
100360493,324193,37105,5,2,12
4767743,15745,355,8,2,24
11360061,37002,14227,8,2,13
66246648,214434,759,9,2,1
40621890,131803,16918,9,2,11
106955299,345988,9253,8,2,24
36007625,116893,20,10,2,220
52240184,169472,14227,8,2,13
80855830,261827,1033,8,2,1
87664719,283430,14713,10,2,13
23883634,77409,249,7,2,167
52319598,169702,2269,8,2,1
87898236,284080,2167,10,2,23
39843650,129475,597,7,2,1
2147241,7233,15911,6,2,12
58876919,190804,40028,10,1,11
49975202,162081,355,7,3,5
54766578,177649,11981,9,2,1
78933006,255580,10711,8,2,12
108657435,351527,1,9,2,26
96002694,310255,6547,10,2,13
70234011,227316,16353,7,2,13
89840424,290369,32648,7,2,12
56817608,184344,6467,9,2,1
29624651,96005,265,7,2,1
39954376,129855,6864,8,2,2
45772362,148413,16918,9,2,11
32484681,105417,8247,7,2,1
70832854,229278,10620,9,2,26
100408698,324355,28825,8,2,12
40612582,131773,10793,7,2,22
37486608,121783,2006,7,2,1
91504932,295683,4713,9,2,1
88185276,284948,2689,8,2,1
23374909,75672,34522,5,2,12
12856320,41823,899,6,2,1
16180994,52533,101,9,2,13
42032080,136229,2167,9,2,23
33266483,107753,10620,8,2,26
89318229,288645,2994,8,2,2
8203091,26747,12711,10,2,13
50765542,164558,861,8,2,24
2379763,7977,12117,2,2,1
70452781,227996,37779,9,2,12
93980730,303701,28891,9,2,25
90005072,290879,31588,7,2,25
73973335,239527,16049,9,2,24
12921313,42029,9213,8,2,1
50853812,164876,31964,9,2,13
73075525,236516,79,3,2,24
74356972,240746,31405,7,2,12
42493313,137756,2356,7,2,1
102782994,332229,11887,10,2,13
94697681,305981,37349,8,2,12
83219101,269398,10012,7,2,12
99183879,320501,3782,8,2,1
42563445,138006,11887,8,2,13
108649717,351491,15335,8,2,1
50631231,164169,7337,5,2,1
251004,819,9926,8,2,12
76009785,246147,1575,9,2,25
939268,3198,8129,7,2,11
32193502,104448,801,9,2,26
47758504,155074,8247,9,2,1
56353951,182819,1535,9,2,37
56978377,184868,8525,9,2,12
61343259,198723,35135,8,2,1
18217415,58980,6547,5,4,13
7794602,25508,35251,5,2,12
39187203,127273,10711,6,2,12
93655154,302599,15039,10,2,1
23683104,76687,249,8,4,0
5323131,17498,530,9,2,46
29166801,94506,25879,7,2,13
36983437,120113,4713,2,2,1
85118556,275397,6211,8,2,11
14511026,47122,13667,9,2,1
84862904,274602,32615,8,2,12
98003238,316622,2034,9,2,24
101379304,327529,16918,8,2,11
94712740,306022,29978,1,2,1
4985959,16458,14713,7,3,1
31880276,103365,431,7,2,1
62130122,201281,145,8,3,5
85528194,276645,28121,6,2,13
74343779,240694,10408,9,2,1
72124217,233429,10793,9,2,22
14429115,46855,10620,8,2,26
30294858,98186,101,9,6,0
41405515,134233,9926,8,2,12
38214002,124108,55,8,3,26
80835028,261773,9253,10,2,24
64374767,208417,395,6,2,13
13892988,45146,37349,8,2,12
11216399,36537,12429,10,2,2
34587900,112215,1096,8,2,1
2198272,7397,30,9,2,26
68801348,222580,11019,7,2,1
97264807,314306,9367,7,2,12
55511136,180177,66,9,2,26
11201150,36486,8129,9,2,11
102146909,330078,11887,8,2,13
51064320,165514,467,5,4,4
68585759,221946,14289,7,2,13
93009129,300432,2167,9,2,23
42257170,136967,861,7,2,24
55300612,179447,37999,8,2,12
107715065,348492,759,9,2,1
83949046,271587,431,10,2,1
11349047,36964,5205,9,2,1
83031966,268829,249,6,2,167
20163680,65146,2680,9,2,5
75174123,243406,20,7,1,6
83607900,270610,8129,7,2,11
68077985,220251,2403,4,2,12
93615170,302465,355,7,2,24
37994092,123344,1571,7,2,25
69496109,224728,14741,4,4,7
64506367,208807,31588,10,2,25
21506477,69571,896,7,2,1
58540104,189731,7222,10,2,1
7691424,25186,41168,6,2,1
84543549,273542,15911,5,2,12
41515033,134589,6637,6,2,1
19501229,63036,31964,8,2,13
38018024,123449,431,9,2,1
106704893,345131,39565,9,2,1
27311272,88508,1853,1,2,39
68827504,222653,1546,7,2,26
53731058,174235,1887,8,2,24
42363799,137310,2167,7,2,23
51872871,168227,2581,5,2,25
95981465,310197,24919,7,2,1
37741691,122555,13863,7,2,1
20066561,64830,801,9,2,26
13321852,43293,21407,8,2,49
78247787,253279,4654,4,2,24
72739022,235396,31964,8,2,13
51561786,167200,1575,8,2,25
60615745,196450,5205,10,2,1
42481055,137721,28891,9,2,25
8852833,28912,413,1,2,1
16413331,53253,8525,8,2,12
91221145,294763,32182,9,2,12
93934172,303551,10278,8,2,25
89934835,290636,30,7,2,26
20037455,64763,32615,8,2,12
75950644,245948,1535,10,2,37
86556083,279811,8525,10,2,12
97318398,314488,18671,5,2,12
55320237,179521,242,6,2,13
33511857,108611,2167,7,2,23
89553766,289474,15039,8,2,1
66310518,214632,31964,9,2,13
41949054,135958,31043,7,2,12
16841982,54517,37520,7,2,24
59979148,194388,6547,8,6,0
53785858,174389,79,6,2,24
1015289,3460,2961,8,2,1
5046289,16625,2508,8,2,12
49767204,161421,15335,2,2,1
33848566,109734,54,10,2,1
54194229,175731,4312,10,2,1
4174790,13770,32287,5,2,1
65916038,213353,28825,7,2,12
41427281,134299,395,7,2,13
91027445,294130,32271,4,2,11
94828802,306442,869,8,2,1
15578715,50567,37779,8,2,12
21817380,70613,166,7,2,26
76898332,249107,10686,6,2,1
574483,1909,28979,5,2,12
89880883,290493,10521,9,2,13
106440337,344220,14741,9,2,12
21838233,70682,42897,10,1,9
49925956,161930,15927,8,2,1
24925907,80866,30,9,2,26
25523172,82785,37779,10,2,12
46507023,150899,9253,8,2,24
93130937,300891,31043,5,2,12
29648071,96089,11771,7,2,25
6463250,21181,16157,7,2,12
31877586,103352,801,10,2,26
5972065,19595,27989,5,2,13
48907519,158661,951,7,2,142
89155765,288077,10716,9,2,1
88912678,287246,408,7,2,1
2011301,6848,23281,4,2,11
109131327,353116,30585,7,2,1
28795202,93279,30,7,2,26
38267821,124290,1535,10,2,37
78114079,252843,35134,4,2,1
17068211,55318,249,8,2,167
70542624,228257,9465,7,2,1
20417863,66007,20,7,2,220
58130953,188522,9253,10,2,24
54699102,177430,11981,8,2,1
33602881,108911,25681,8,2,12
40605488,131746,35851,10,2,1
16511388,53493,1313,5,2,50
105054594,339558,37349,8,2,12
48003362,155879,369,6,2,12
45293093,146970,10620,9,2,26
65632170,212410,242,9,2,13
2762434,9324,527,6,2,276
39764943,129208,30,9,2,26
25862598,83889,31043,10,2,12
66609918,215570,10521,6,2,13
77629547,251416,2680,8,2,5
101218052,327040,1575,9,2,25
79935073,258942,11887,8,2,13
84526481,273480,8246,8,2,1
104788008,338652,14741,7,2,12
31943088,103561,37520,6,2,24
14343247,46569,889,8,2,12
18121843,58697,32615,9,2,12
4814890,15917,2167,9,2,23
63183527,204779,5228,5,2,1
73254962,237127,28979,7,2,12
99652104,321941,38408,9,2,25
32308070,104834,31580,8,2,13
67490033,218404,25519,7,2,12
42052263,136288,20907,6,2,1
95841161,309718,35851,9,2,1
25603088,83060,10711,8,2,12
41148591,133423,37999,10,2,12
78818399,255223,1313,8,2,50
39234973,127426,16732,9,2,12
35360118,114769,37999,8,2,12
10457706,34081,42897,9,1,6
75207950,243491,437,10,2,1
8699432,28427,145,8,1,5
24494539,79440,10793,8,2,22
1188865,4060,50,9,2,24
51724600,167779,413,4,2,1
12602628,40965,36873,7,2,10
96627349,312224,17395,7,2,1
26190559,84960,298,6,2,12
107019319,346214,32182,7,2,12
47102461,152845,31964,8,2,13
49713325,161254,21273,7,2,12
107594991,348120,20,9,2,220
106710374,345140,8525,9,2,12
86302447,279019,16049,8,2,24
94382374,304973,1535,10,2,37
87262665,282127,1,10,2,26
66679010,215753,39545,2,2,1
15168112,49262,31043,9,2,12
100851197,325788,32977,8,2,100
93181143,301043,30346,9,2,1
35415859,114930,785,9,2,2
70468647,228047,10620,9,2,26
47012427,152546,12679,9,2,13
11799823,38337,265,8,2,1
91657365,296146,6895,6,3,4
54865302,177962,1204,7,2,1
49845136,161657,5719,8,2,2
13411574,43578,30907,10,2,1
108284068,350321,14741,7,2,12
28064668,90906,20,8,2,220
88131097,284777,31163,7,3,6
91390923,295284,39587,10,2,13
41158372,133446,28121,8,2,13
76343721,247317,31964,7,2,13
46317574,150294,20509,6,2,10
92343794,298220,1292,9,2,5
60990123,197632,15227,9,2,1
76902102,249125,37623,6,2,3
102977023,332808,39991,7,2,1
77135776,249863,38408,8,2,25
83465551,270162,597,5,2,1
57363310,186107,40052,8,2,23
89204391,288234,2994,9,2,2
71923614,232791,6178,6,2,1
56720455,184001,889,9,2,12
94853993,306523,27989,7,2,13
3778957,12507,902,8,2,1
11145684,36298,16732,8,2,12
29526076,95665,54,7,2,1
78281953,253367,896,10,2,1
83370131,269830,9000,5,2,1
12326141,40034,1,5,2,26
47698643,154862,889,10,2,12
74072282,239827,25157,5,2,5
19835136,64057,15197,9,2,1
84083751,272040,8246,6,2,1
92681463,299384,37430,9,2,24
50817986,164740,4654,7,2,24
66854330,216339,2199,7,2,1
77850157,252031,11441,8,2,2
94966734,306922,16353,6,2,13
87050948,281398,20,7,2,220
25942984,84143,25835,10,2,24
75673560,245026,5310,7,2,1
82278853,266445,33926,10,2,12
14761888,47896,37569,6,4,2
107794011,348776,35608,8,2,1
17099772,55447,14353,9,2,1
100268567,323917,1535,8,2,37
